,url,name,address,field1,field2,field3,field4,field5
1801,https://datacenters.com/psychz-networks-los-angeles,Psychz Networks: Los Angeles Data Center,"700 Wilshire Boulevard, Los Angeles, CA, USA",15000 sqft total space,1 colocation products,11.19 miles to nearest airport,,
1802,https://datacenters.com/compass-tulsa,Compass Datacenters: Tulsa Data Center,"Tulsa, OK, USA",0 colocation products,6.22 miles to nearest airport,,,
1803,https://datacenters.com/navisite-andover,NaviSite: Andover Data Center,"400 Minuteman Road, Andover, MA, USA",56000 sqft colocation space,6 MW total power,0 colocation products,24.2 miles to nearest airport,
1804,https://datacenters.com/amazon-aws-newton-campus,Amazon AWS: Newton Campus,"Newton Court, Johnstown, Ohio 43031, USA",0 colocation products,10.5 miles to nearest airport,,,
1805,https://datacenters.com/cbre-11515-grooms-rd,CBRE: 11515 Grooms Rd Data Center,"11515 Grooms Rd, Blue Ash, OH, USA",0 colocation products,22.37 miles to nearest airport,,,
1806,https://datacenters.com/centerserv-cleveland,CenterServ: Cleveland Data Center,"600 Superior Avenue, Cleveland, OH, USA",0 colocation products,9.95 miles to nearest airport,,,
1807,https://datacenters.com/zenlayer-lax10-los-angeles,Zenlayer: LAX10 Los Angeles Data Center,"One Wilshire Building, South Grand Avenue, Los Angeles, CA, USA",0 colocation products,11.2 miles to nearest airport,,,
1808,https://datacenters.com/prime-prime-dallas-1517-round-table,Prime Data Centers: Prime Dallas - 1517 Round Table,"1517 Round Table Drive, Dallas, TX, USA","96,477 sqft total space","96,477 sqft colocation space",12 MW total power,0 colocation products,1.78 miles to nearest airport
1809,https://datacenters.com/krypt-chappaqua-ny-jfk2,"Krypt: Data Center Chappaqua, NY (JFK2)","480 N Bedford Rd, Chappaqua, NY 10514, USA",0 colocation products,8.02 miles to nearest airport,,,
1810,https://datacenters.com/zenlayer-lax9-los-angeles,Zenlayer: LAX9 Los Angeles Data Center,"200 Bauchet Street, Los Angeles, CA 90012, USA",0 colocation products,12.53 miles to nearest airport,,,
1811,https://datacenters.com/microsoft-azure-boydton-virginia,Microsoft Azure: Boydton - Virginia,"925 Ridge Rd, Boydton, Virginia 23917, USA",0 colocation products,10.36 miles to nearest airport,,,
1812,https://datacenters.com/centerserv-baton-rouge,CenterServ: Baton Rouge Data Center,"Baton Rouge Tax Attorney IRS Tax Settlement, 301 N Main Street, Baton Rouge, LA 70825, USA",0 colocation products,5.6 miles to nearest airport,,,
1813,https://datacenters.com/amazon-aws-cosgray-campus,Amazon AWS: Cosgray Campus,"4600 Cosgray Road, Hilliard, OH, USA",0 colocation products,2.64 miles to nearest airport,,,
1814,https://datacenters.com/centerserv-cincinnati,CenterServ: Cincinnati Data Center,"201 East 5th Street, Cincinnati, OH, USA",0 colocation products,8.7 miles to nearest airport,,,
1815,https://datacenters.com/inap-silicon-valley-6,INAP: Silicon Valley 6 Data Center,"365 Main Street, San Francisco, CA, USA",45000 sqft total space,45000 sqft colocation space,13.5 MW total power,0 colocation products,11.2 miles to nearest airport
1816,https://datacenters.com/centersquare-los-angeles-lax1-hawthorne,Centersquare: Los Angeles (LAX1-Hawthorne) Data Center,"2301 W 120th St, Hawthorne, California, USA",288583 sqft total space,132398 sqft colocation space,28 MW total power,0 colocation products,4.98 miles to nearest airport
1817,https://datacenters.com/amazon-aws-crosby-campus,Amazon AWS: Crosby Campus,"6645 Crosby Court, Dublin, OH, USA",0 colocation products,2.76 miles to nearest airport,,,
1818,https://datacenters.com/navisite-santa-clara,NaviSite: Santa Clara Data Center,"2720 Zanker Road, San Jose, CA, USA",1.2 MW total power,0 colocation products,1.9 miles to nearest airport,,
1819,https://datacenters.com/centerserv-raleigh,CenterServ: Raleigh Data Center,"421 Fayetteville Street, Raleigh, NC, USA",0 colocation products,10.57 miles to nearest airport,,,
1820,https://datacenters.com/tecfusions-new-kensington-pa,"TECfusions: New Kensington, PA Data Center","100 Technical Drive, New Kensington, PA, USA","500,000 sqft total space","500,000 sqft colocation space",200 MW total power,0 colocation products,5.51 miles to nearest airport
1821,https://datacenters.com/opti9-technologies-missouri,Opti9 Technologies: Missouri Data Center,"Richard R. Lozano, Criminal Defense Lawyer St. Louis Missouri, 231 S Bemiston Ave #800, Clayton, MO 63105, USA",0 colocation products,7.42 miles to nearest airport,,,
1822,https://datacenters.com/amazon-aws-6645-crosby-court,Amazon AWS: 6645 Crosby Court,"6645 Crosby Court, Dublin, Ohio 43016, USA",0 colocation products,2.76 miles to nearest airport,,,
1823,https://datacenters.com/opti9-technologies-nebraska,Opti9 Technologies: Nebraska Data Center,"1010 N 96th St ste 100, Omaha, NE 68114, USA",0 colocation products,2.71 miles to nearest airport,,,
1824,https://datacenters.com/voxility-coresite-la2-los-angeles,Voxility: CoreSite LA2 data center Los Angeles,"900 North Alameda Street, Los Angeles, California 90012, United States",424890 sqft total space,14000 sqft colocation space,1 MW total power,0 colocation products,12.43 miles to nearest airport
1825,https://datacenters.com/voxility-colohouse-mia2-miami,Voxility: ColoHouse MIA2 Miami Data Center,"36 NE 2nd St, Miami, FL, USA",162140 sqft total space,24000 sqft colocation space,2 MW total power,0 colocation products,5.6 miles to nearest airport
1826,https://datacenters.com/servermania-buffalo,ServerMania: Buffalo Data Center,"325 Delaware Ave #300, Buffalo, NY 14202, USA","360,000 sqft total space","360,000 sqft colocation space",5 MW total power,0 colocation products,7.86 miles to nearest airport
1827,https://datacenters.com/opti9-technologies-kansas,Opti9 Technologies: Kansas Data Center,"12022 Blue Valley Pkwy, Overland Park, KS 66213, USA",0 colocation products,5.07 miles to nearest airport,,,
1828,https://datacenters.com/centerserv-portland,CenterServ: Portland Data Center,"111 SW 5th Ave, Portland, OR, USA",0 colocation products,5.6 miles to nearest airport,,,
1829,https://datacenters.com/voxility-dc2-ashburn,Voxility: DC2 Ashburn Data Center,"21715 Filigree Court, Ashburn, VA, USA",187746 sqft total space,6000 sqft colocation space,1 MW total power,0 colocation products,4.43 miles to nearest airport
1830,https://datacenters.com/voxility-coresite-la1-one-wilshire-los-angeles,Voxility: CoreSite LA1 (One Wilshire) data center Los Angeles,"624 South Grand Avenue, Los Angeles, CA, USA",664248 sqft total space,8000 sqft colocation space,2 MW total power,0 colocation products,11.19 miles to nearest airport
1831,https://datacenters.com/centerserv-arlington,CenterServ: Arlington Data Center,"2000 East Lamar Boulevard, Arlington, TX, USA",0 colocation products,9.33 miles to nearest airport,,,
1832,https://datacenters.com/zayo-san-diego-california,"Zayo: San Diego, California","12270 World Trade Drive, San Diego, CA 92128, USA",0 colocation products,12.77 miles to nearest airport,,,
1833,https://datacenters.com/cbre-5959-corporate-dr,CBRE: 5959 Corporate Dr Data Center,"5959 Corporate Drive, Houston, TX, USA",0 colocation products,22.37 miles to nearest airport,,,
1834,https://datacenters.com/amazon-aws-2560-beech-rd,Amazon AWS: 2560 Beech Rd,"2560 Beech Rd NW, Johnstown, Ohio 43031, USA",0 colocation products,9.86 miles to nearest airport,,,
1835,https://datacenters.com/centerserv-aurora,CenterServ: Aurora Data Center,"8354 Northfield Blvd, Denver, CO, USA",0 colocation products,12.43 miles to nearest airport,,,
1836,https://datacenters.com/compass-northern-virginia,Compass Datacenters: Northern Virginia Data Center,"20632 Sycolin Rd, Leesburg, Loudoun, VA, USA",60 MW total power,0 colocation products,8.08 miles to nearest airport,,
1837,https://datacenters.com/amazon-aws-5121-hayden-run,Amazon AWS: 5121 Hayden Run,"5121 Hayden Run Rd, Hilliard, Ohio 43026, USA",0 colocation products,3.47 miles to nearest airport,,,
1838,https://datacenters.com/voxility-coresite-va1-reston-virginia,"Voxility: CoreSite VA1 Reston, Virginia Data Center","12100 Sunrise Valley Drive, Reston, VA, USA",201719 sqft total space,14000 sqft colocation space,0 colocation products,4.35 miles to nearest airport,
1839,https://datacenters.com/serverfarm-atl1-atlanta,Serverfarm: ATL1 Atlanta Data Center,"305 Satellite Boulevard, Suwanee, GA, USA",153000 sqft total space,66000 sqft colocation space,10 MW total power,0 colocation products,34.18 miles to nearest airport
1840,https://datacenters.com/amazon-aws-2570-beech-rd,Amazon AWS: 2570 Beech Rd,"2570 Beech Rd NW, Johnstown, Ohio 43031, USA",0 colocation products,9.69 miles to nearest airport,,,
1841,https://datacenters.com/cbre-4442-newcastle-rd,CBRE: 4442 Newcastle Rd Data Center,"4442 Newcastle Rd, Oklahoma City, Oklahoma, USA",0 colocation products,1.87 miles to nearest airport,,,
1842,https://datacenters.com/markley-group-boston,Markley Group: Boston Data Center,"1 Summer Street, Boston, MA, United States",2 MW total power,0 colocation products,2.69 miles to nearest airport,,
1843,https://datacenters.com/amazon-aws-2575-newton-court,Amazon AWS: 2575 Newton Court,"2575 Newton Court, Johnstown, Ohio 43031, USA",0 colocation products,10.48 miles to nearest airport,,,
1844,https://datacenters.com/cbre-2301-maguire,CBRE: 2301 Maguire Data Center,"2301 Maguire Boulevard, Columbia, MO, USA",0 colocation products,103.77 miles to nearest airport,,,
1845,https://datacenters.com/amazon-aws-6665-crosby-court,Amazon AWS: 6665 Crosby Court,"6665 Crosby Court, Dublin, Ohio 43016, USA",0 colocation products,2.83 miles to nearest airport,,,
1846,https://datacenters.com/amazon-aws-5125-hayden-run,Amazon AWS: 5125 Hayden Run,"5125 Hayden Run Rd, Hilliard, Ohio 43026, USA",0 colocation products,3.33 miles to nearest airport,,,
1847,https://datacenters.com/zayo-phoenix-arizona,"Zayo: Phoenix, Arizona","3110 N Central Ave suite 151, Phoenix, AZ 85012, USA",0 colocation products,5.03 miles to nearest airport,,,
1848,https://datacenters.com/centerserv-omaha,CenterServ: Omaha Data Center,"1299 Farnam Street, Omaha, NE, USA",0 colocation products,3.73 miles to nearest airport,,,
1849,https://datacenters.com/claranet-san-francisco,Claranet: San Francisco Data Center,"555 California Street suite 4925, San Francisco, CA 94104, USA",0 colocation products,12.05 miles to nearest airport,,,
1850,https://datacenters.com/amazon-aws-2550-beech,Amazon AWS: 2550 Beech,"2550 Beech Rd NW, Johnstown, Ohio 43031, USA",0 colocation products,9.57 miles to nearest airport,,,
1851,https://datacenters.com/centerserv-wichita,CenterServ: Wichita Data Center,"801 East Douglas Avenue, Wichita, KS, USA",0 colocation products,5.6 miles to nearest airport,,,
1852,https://datacenters.com/centerserv-orlando,CenterServ: Orlando Data Center,"618 East South Street, Orlando, FL, USA",0 colocation products,1.87 miles to nearest airport,,,
1853,https://datacenters.com/centerserv-tampa,CenterServ: Tampa Data Center,"100 Ashley Drive South, Tampa, FL, USA",0 colocation products,4.98 miles to nearest airport,,,
1854,https://datacenters.com/amazon-aws-6685-crosby-court,Amazon AWS: 6685 Crosby Court,"6685 Crosby Court, Plain City, OH, USA",0 colocation products,2.92 miles to nearest airport,,,
1855,https://datacenters.com/cbre-2121-e-63rd-st,CBRE: 2121 E 63rd St Data Center,"2121 East 63rd Street, Kansas City, MO, USA",0 colocation products,21.13 miles to nearest airport,,,
1856,https://datacenters.com/apotech-group-mt-prospect,Apotech Group: Mt. Prospect,"1331 East Business Center Drive, Mount Prospect, IL, USA",32000 sqft total space,11536 sqft colocation space,0 colocation products,9 miles to nearest airport,
1857,https://datacenters.com/amazon-aws-6675-crosby-court,Amazon AWS: 6675 Crosby Court,"6675 Crosby Court, Dublin, Ohio 43016, USA",0 colocation products,2.86 miles to nearest airport,,,
1858,https://datacenters.com/google-111-eight-avenue,Google: 111 Eight Avenue,"111 8th Avenue, New York, New York 10011, USA",0 colocation products,7.13 miles to nearest airport,,,
1859,https://datacenters.com/amazon-aws-6655-crosby-court,Amazon AWS: 6655 Crosby Court,"6655 Crosby Court, Dublin, Ohio 43016, USA",0 colocation products,2.79 miles to nearest airport,,,
1860,https://datacenters.com/cbre-7400-world-communications-dr,CBRE: 7400 World Communications Dr Data Center,"7400 World Communications Drive, Omaha, NE, USA",0 colocation products,6.84 miles to nearest airport,,,
1861,https://datacenters.com/amazon-aws-2675-newton-court,Amazon AWS: 2675 Newton Court,"2675 Newton Court, Johnstown, Ohio 43031, USA",0 colocation products,10.58 miles to nearest airport,,,
1862,https://datacenters.com/cbre-365-st-and-seneca-ave,CBRE: 365 St and Seneca Ave Data Center,"365th St, Van Meter, IA 50261, United States",0 colocation products,13.68 miles to nearest airport,,,
1863,https://datacenters.com/microsoft-azure-cumming-usa,Microsoft Azure: Cumming - USA,"5855 SW Kerry St, Cumming, Iowa 50061, USA",0 colocation products,7.19 miles to nearest airport,,,
1864,https://datacenters.com/centerserv-miami,CenterServ: Miami Data Center,"1221 Brickell Avenue, Miami, FL, USA",0 colocation products,6.22 miles to nearest airport,,,
1865,https://datacenters.com/amazon-aws-2540-2580-beech-south,Amazon AWS: 2540-2580 Beech South,"2580 Beech Road Northwest, Johnstown, Ohio 43031, USA",0 colocation products,9.86 miles to nearest airport,,,
1866,https://datacenters.com/centerserv-bakersfield,CenterServ: Bakersfield Data Center,"Regus - California, Bakersfield - 4900 California Avenue, California Avenue, Bakersfield, CA, USA",0 colocation products,105.02 miles to nearest airport,,,
1867,https://datacenters.com/amazon-aws-wanapa-campus,Amazon AWS: Wanapa Campus,"34820 Hill Road, Oregon, WI, USA",0 colocation products,15.51 miles to nearest airport,,,
1868,https://datacenters.com/centerserv-las-vegas,CenterServ: Las Vegas Data Center,"400 S 4th St, Las Vegas, NV, USA",0 colocation products,5.6 miles to nearest airport,,,
1869,https://datacenters.com/centerserv-henderson,CenterServ: Henderson Data Center,"170 South Green Valley Parkway, Henderson, NV, USA",0 colocation products,5.6 miles to nearest airport,,,
1870,https://datacenters.com/centerserv-winston-salem,CenterServ: Winston-Salem Data Center,"615 St George Square Ct, Winston-Salem, NC, USA",0 colocation products,67.73 miles to nearest airport,,,
1871,https://datacenters.com/centerserv-plano,CenterServ: Plano Data Center,"101 E Park Blvd, Plano, TX, USA",0 colocation products,21.13 miles to nearest airport,,,
1872,https://datacenters.com/centerserv-denver,CenterServ: Denver Data Center,"1600 South Broadway, Denver, CO, USA",0 colocation products,19.89 miles to nearest airport,,,
1873,https://datacenters.com/centerserv-chula-vista,CenterServ: Chula Vista Data Center,"333 H Street, Chula Vista, CA, USA",0 colocation products,9.33 miles to nearest airport,,,
1874,https://datacenters.com/lincoln-rackhouse-atl2,Lincoln Rackhouse: ATL2 Data Center,"4905 North Point Parkway, Alpharetta, GA, USA",0 colocation products,12.62 miles to nearest airport,,,
1875,https://datacenters.com/centerserv-riverside,CenterServ: Riverside Data Center,"11801 Pierce Street, Riverside, CA, USA",0 colocation products,52.2 miles to nearest airport,,,
1876,https://datacenters.com/ainet-one-market-center,AiNET: One Market Center,"300 W Lexington St, Baltimore, MD 21201, USA",0 colocation products,8.3 miles to nearest airport,,,
1877,https://datacenters.com/amazon-aws-penney-campus,Amazon AWS: Penney Campus,"976-994 E Penney Ave, Hermiston, Oregon 97838, USA",0 colocation products,1.14 miles to nearest airport,,,
1878,https://datacenters.com/centerserv-atlanta,CenterServ: Atlanta Data Center,"260 Peachtree Street Northwest, Atlanta, GA, USA",0 colocation products,8.7 miles to nearest airport,,,
1879,https://datacenters.com/centerserv-boston,CenterServ: Boston Data Center,"60 State Street, Boston, MA, USA",0 colocation products,1.87 miles to nearest airport,,,
1880,https://datacenters.com/lincoln-rackhouse-kansas-city,Lincoln Rackhouse: Kansas City Data Center,"11155 N Airworld Dr, Kansas City, MO, USA",0 colocation products,1.99 miles to nearest airport,,,
1881,https://datacenters.com/centerserv-pittsburgh,CenterServ: Pittsburgh Data Center,"One Oxford Centre, Grant Street, Pittsburgh, PA, USA",0 colocation products,12.43 miles to nearest airport,,,
1882,https://datacenters.com/centerserv-colorado-springs,CenterServ: Colorado Springs Data Center,"102 South Tejon Street, Colorado Springs, CO, USA",0 colocation products,71.46 miles to nearest airport,,,
1883,https://datacenters.com/fiberstate-fiberstate-slc1,Fiberstate: FiberState SLC1,"106 East 13200 South, Draper, UT 84020, USA",0 colocation products,0.41 miles to nearest airport,,,
1884,https://datacenters.com/lincoln-rackhouse-atl3,Lincoln Rackhouse: ATL3 Data Center,"40 Perimeter Center East, Atlanta, GA, USA",0 colocation products,3.6 miles to nearest airport,,,
1885,https://datacenters.com/google-lockbourne,Google: Lockbourne Data Center,"5076 S High St, Lockbourne, Ohio 43137, USA",0 colocation products,4.05 miles to nearest airport,,,
1886,https://datacenters.com/centerserv-greensboro,CenterServ: Greensboro Data Center,"717 Green Valley Road, Greensboro, NC, USA",0 colocation products,87.0 miles to nearest airport,,,
1887,https://datacenters.com/microsoft-azure-columbia,Microsoft Azure: Columbia Data Center,"1515 Port Industrial Way, Quincy, Washington 98848, USA",0 colocation products,1.39 miles to nearest airport,,,
1888,https://datacenters.com/centerserv-st-paul,CenterServ: St. Paul Data Center,"445 Minnesota Street, Saint Paul, MN, USA",0 colocation products,6.84 miles to nearest airport,,,
1889,https://datacenters.com/centerserv-st-louis,CenterServ: St Louis Data Center,"100 South 4th Street, St. Louis, MO, USA",0 colocation products,12.43 miles to nearest airport,,,
1890,https://datacenters.com/amazon-aws-lake-anna-tech-campus,Amazon AWS: Lake Anna Tech Campus,"Kentucky Springs Rd, Mineral, Virginia 23117, USA",0 colocation products,4.96 miles to nearest airport,,,
1891,https://datacenters.com/zayo-chicago-illinois,"Zayo: Chicago, Illinois","800 E Business Center Dr, Mount Prospect, IL 60056, USA",0 colocation products,6.8 miles to nearest airport,,,
1892,https://datacenters.com/tecfusions-clarksville-va,"TECfusions: Clarksville, VA Data Center","250 Burlington Drive, Clarksville, VA, USA","195,000 sqft total space","195,000 sqft colocation space",220 MW total power,0 colocation products,0.45 miles to nearest airport
1893,https://datacenters.com/servermania-los-angeles,ServerMania: Los Angeles Data Center,"530 West 6th Street suite 901, Los Angeles, CA, USA",0 colocation products,11.23 miles to nearest airport,,,
1894,https://datacenters.com/data-journey-houston,Data Journey: Houston Data Center,"552 Club Drive, Montgomery, TX, USA",140000 sqft total space,140000 sqft colocation space,200 MW total power,0 colocation products,4.45 miles to nearest airport
1895,https://datacenters.com/krypt-los-angeles-ca-lax2,"Krypt: Data Center Los Angeles, CA (LAX2)","600 West 7th Street suite 510, Los Angeles, CA 90017, USA","30,000 sqft total space","30,000 sqft colocation space",27 MW total power,0 colocation products,11.11 miles to nearest airport
1896,https://datacenters.com/midco-business-fargo,Midco Business: Fargo Data Center,"4624 28th Ave S, Fargo, ND, USA",7500 sqft total space,7500 sqft colocation space,1.75 MW total power,0 colocation products,6.34 miles to nearest airport
1897,https://datacenters.com/centerserv-new-orleans,CenterServ: New Orleans Data Center,"201 St Charles Ave, New Orleans, LA, USA",0 colocation products,11.19 miles to nearest airport,,,
1898,https://datacenters.com/centerserv-boise,CenterServ: Boise Data Center,"950 West Bannock Street, Boise, ID, USA",0 colocation products,3.73 miles to nearest airport,,,
1899,https://datacenters.com/krypt-dallas-tx-dal1,"Krypt: Data Center Dallas, TX (DAL1)","2800 Summit Ave, Plano, TX 75074, USA",0 colocation products,15.17 miles to nearest airport,,,
1900,https://datacenters.com/centerserv-glendale,CenterServ: Glendale Data Center,"450 North Brand Boulevard, Glendale, CA, USA",0 colocation products,16.78 miles to nearest airport,,,
1901,https://datacenters.com/centerserv-virginia-beach,CenterServ: Virginia Beach Data Center,"780 Lynnhaven Parkway, Virginia Beach, VA, USA",0 colocation products,8.7 miles to nearest airport,,,
1902,https://datacenters.com/tecfusions-tucson-az,"TECfusions: Tucson, AZ Data Center","3701 East Columbia Street, Tucson, AZ, USA","213,000 sqft total space","213,000 sqft colocation space",35 MW total power,0 colocation products,4.36 miles to nearest airport
1903,https://datacenters.com/centerserv-chesapeake,CenterServ: Chesapeake Data Center,"1545 Crossways Blvd, Chesapeake, VA, USA",0 colocation products,8.08 miles to nearest airport,,,
1904,https://datacenters.com/centerserv-kansas-city,CenterServ: Kansas City Data Center,"107 West 9th Street, Kansas City, MO, USA",0 colocation products,14.92 miles to nearest airport,,,
1905,https://datacenters.com/krypt-dallas-tx-dal6,"Krypt: Data Center Dallas, TX (DAL6)","1221 Coit Rd, Plano, TX 75075, USA",0 colocation products,12.74 miles to nearest airport,,,
1906,https://datacenters.com/amazon-aws-livestock-campus,Amazon AWS: Livestock Campus,"28803 NW Livestock Rd, Hermiston, Oregon 97838, USA",0 colocation products,5.41 miles to nearest airport,,,
1907,https://datacenters.com/centerserv-milwaukee,CenterServ: Milwaukee Data Center,"250 E Wisconsin Ave, Milwaukee, WI, USA",0 colocation products,72.71 miles to nearest airport,,,
1908,https://datacenters.com/centerserv-madison,CenterServ: Madison Data Center,"8383 Greenway Boulevard, Middleton, WI, USA",0 colocation products,112.47 miles to nearest airport,,,
1909,https://datacenters.com/centerserv-washington,CenterServ: Washington Data Center,"1050 Connecticut Ave NW, Washington, DC, USA",0 colocation products,3.11 miles to nearest airport,,,
1910,https://datacenters.com/cbre-16680-valley-view-ave,CBRE: 16680 Valley View Ave Data Center,"16680 Valley View Avenue, Mirada, L A, CA, USA",0 colocation products,21.75 miles to nearest airport,,,
1911,https://datacenters.com/ainet-beltsville,AiNET: Beltsville Data Center,"11700 Montgomery Rd, Beltsville, MD 20705, USA",0 colocation products,1.87 miles to nearest airport,,,
1912,https://datacenters.com/centerserv-sacramento,CenterServ: Sacramento Data Center,"980 9th Street (Park Towers), 9th Street, Sacramento, CA, USA",0 colocation products,4.35 miles to nearest airport,,,
1913,https://datacenters.com/centerserv-lexington,CenterServ: Lexington Data Center,"2333 Alexandria Drive, Lexington, KY, USA",0 colocation products,3.11 miles to nearest airport,,,
1914,https://datacenters.com/amazon-aws-northeast-creek-technology-campus,Amazon AWS: Northeast Creek Technology Campus,"Jefferson Hwy, Louisa, Virginia 23093, USA",0 colocation products,1.09 miles to nearest airport,,,
1915,https://datacenters.com/radiusdc-1500-champa-denver,RadiusDC: 1500 Champa (Denver) Data Center,"1500 Champa Street, Denver, Colorado, USA","138,116 sqft total space","138,116 sqft colocation space",16 MW total power,0 colocation products,18.53 miles to nearest airport
1916,https://datacenters.com/centerserv-tucson,CenterServ: Tucson Data Center,"One South Church, South Church Avenue, Tucson, AZ, USA",0 colocation products,7.46 miles to nearest airport,,,
1917,https://datacenters.com/serverfarm-ch1-chicago,Serverfarm: CH1 Chicago Data Center,"840 South Canal Street, Chicago, IL, USA",443000 sqft total space,130000 sqft colocation space,38 MW total power,0 colocation products,14.92 miles to nearest airport
1918,https://datacenters.com/google-arcola-campus,Google: Arcola Campus,"24400 Howling Rooster Ln, Dulles, VA, USA",0 colocation products,3.62 miles to nearest airport,,,
1919,https://datacenters.com/acronis-dalla,Acronis: Dalla Data Center,"1950 N Stemmons Fwy, Dallas, TX 75207, USA",0 colocation products,3.42 miles to nearest airport,,,
1920,https://datacenters.com/sd-melbourne-fl,"SD Data Center: Melbourne, FL","8635 Holiday Springs Road, Melbourne, FL 32940, USA","25,000 sqft total space","25,000 sqft colocation space",0 colocation products,11.33 miles to nearest airport,
1921,https://datacenters.com/zayo-seattle-washington,"Zayo: Seattle, Washington","12201 Tukwila International Boulevard suite 200, Tukwila, WA 98168, USA",0 colocation products,3.17 miles to nearest airport,,,
1922,https://datacenters.com/centerserv-minneapolis,CenterServ: Minneapolis Data Center,"100 South 5th Street, Minneapolis, MN, USA",0 colocation products,6.84 miles to nearest airport,,,
1923,https://datacenters.com/centerserv-mesa,CenterServ: Mesa Data Center,"1910 South Stapley Drive, Mesa, AZ, USA",0 colocation products,11.19 miles to nearest airport,,,
1924,https://datacenters.com/centerserv-newark,CenterServ: Newark Data Center,"One Gateway Center, Newark, NJ, USA",0 colocation products,2.49 miles to nearest airport,,,
1925,https://datacenters.com/radiusdc-11300-nw-miami,RadiusDC: 11300 NW (Miami) Data Center,"11300 Northwest 25th Street, Sweetwater, Florida, USA","175,000 sqft total space","175,000 sqft colocation space",9 MW total power,0 colocation products,6.08 miles to nearest airport
1926,https://datacenters.com/centerserv-oakland,CenterServ: Oakland Data Center,"505 14th Street, Oakland, CA, USA",0 colocation products,13.68 miles to nearest airport,,,
1927,https://datacenters.com/centerserv-scottsdale,CenterServ: Scottsdale Data Center,"7272 East Indian School Road, Scottsdale, AZ, USA",0 colocation products,5.6 miles to nearest airport,,,
1928,https://datacenters.com/centerserv-chandler,CenterServ: Chandler Data Center,"3100 West Ray Road, Chandler, AZ, USA",0 colocation products,9.33 miles to nearest airport,,,
1929,https://datacenters.com/centerserv-norfolk,CenterServ: Norfolk Data Center,"999 Waterside Drive, Norfolk, VA, USA",0 colocation products,5.6 miles to nearest airport,,,
1930,https://datacenters.com/krypt-honolulu-hi-hnl1,"Krypt: Data Center Honolulu, HI (HNL1)","3375 Koapaka Street, Honolulu, Hawaii 96819, USA",0 colocation products,1.28 miles to nearest airport,,,
1931,https://datacenters.com/microsoft-azure-san-antonio-texas,Microsoft Azure: San Antonio - Texas,"15000 Lambda Dr, San Antonio, Texas 78245, USA",0 colocation products,5.54 miles to nearest airport,,,
1932,https://datacenters.com/edgeuno-jfk1-new-york,Edgeuno: JFK1 New York Data Center,"60 Hudson St, New York, NY 10013, USA",0 colocation products,8.12 miles to nearest airport,,,
1933,https://datacenters.com/centerserv-honolulu,CenterServ: Honolulu Data Center,"7 Waterfront Street, Honolulu, HI, USA",0 colocation products,1.87 miles to nearest airport,,,
1934,https://datacenters.com/krypt-los-angeles-ca-lax16,"Krypt: Data Center Los Angeles, CA (LAX16)","624 S Grand Ave, Los Angeles, CA 90017, USA",0 colocation products,11.19 miles to nearest airport,,,
1935,https://datacenters.com/amazon-aws-43920-lone-cedar,Amazon AWS: 43920 Lone Cedar,"43920 Lone Cedar Ln, Chantilly, Virginia 20152, USA",0 colocation products,2.59 miles to nearest airport,,,
1936,https://datacenters.com/centerserv-long-beach,CenterServ: Long Beach Data Center,"111 W Ocean Blvd, Long Beach, CA, USA",0 colocation products,16.78 miles to nearest airport,,,
1937,https://datacenters.com/lincoln-rackhouse-silver-spring,Lincoln Rackhouse: Silver Spring Data Center,"12401 Prosperity Drive, Silver Spring, MD, USA",0 colocation products,4.05 miles to nearest airport,,,
1938,https://datacenters.com/centerserv-seattle,CenterServ: Seattle Data Center,"800 5th Avenue, Seattle, WA, USA",0 colocation products,10.57 miles to nearest airport,,,
1939,https://datacenters.com/krypt-el-segundo-ca-lax13,"Krypt: Data Center El Segundo, CA (LAX13)","444 South Nash Street, El Segundo, CA 90245, USA","100,000 sqft total space","100,000 sqft colocation space",15 MW total power,0 colocation products,2.75 miles to nearest airport
1940,https://datacenters.com/lincoln-rackhouse-reston,Lincoln Rackhouse: Reston Data Center,"1807 Michael Faraday Court, Reston, VA, USA",0 colocation products,6.91 miles to nearest airport,,,
1941,https://datacenters.com/amazon-aws-2580-beech-rd,Amazon AWS: 2580 Beech Rd,"2580 Beech Rd NW, Johnstown, Ohio 43031, USA",0 colocation products,9.86 miles to nearest airport,,,
1942,https://datacenters.com/amazon-aws-2675-newton-court,Amazon AWS: 2675 Newton Court,"2675 Newton Court, Johnstown, Ohio 43031, USA",0 colocation products,10.58 miles to nearest airport,,,
1943,https://datacenters.com/amazon-aws-wanapa-campus,Amazon AWS: Wanapa Campus,"34820 Hill Road, Oregon, WI, USA",0 colocation products,15.51 miles to nearest airport,,,
1944,https://datacenters.com/centerserv-henderson,CenterServ: Henderson Data Center,"170 South Green Valley Parkway, Henderson, NV, USA",0 colocation products,5.6 miles to nearest airport,,,
1945,https://datacenters.com/centerserv-las-vegas,CenterServ: Las Vegas Data Center,"400 S 4th St, Las Vegas, NV, USA",0 colocation products,5.6 miles to nearest airport,,,
1946,https://datacenters.com/centerserv-bakersfield,CenterServ: Bakersfield Data Center,"Regus - California, Bakersfield - 4900 California Avenue, California Avenue, Bakersfield, CA, USA",0 colocation products,105.02 miles to nearest airport,,,
